lemma,word,part_of_speech,category,meaning,question_id,code
price,price,NOUN,technical term,The amount of money needed to buy something,13920,r012
item,item,NOUN,organizational name,Product or good being sold in a transaction,13920,r009
percentage,percentage,NOUN,technical term,A ratio or proportion expressed as a fraction of 100,13920,r011
sale,sale,NOUN,,The act of selling or being sold,13920,r013
price,price,NOUN,technical term,The amount of money needed to buy something,13920,r012
average,average,NOUN,Technical Term,A central value from data points,81305,r003
number,numbers,NOUN,Technical Term,A mathematical value typically for counting or measuring,81305,r006
number,number,NOUN,Technical Term,A mathematical value typically for counting or measuring,81305,r006
multiply,multiplied,VERB,,To perform a mathematical operation of combining values,81305,r004
then,then,ADV,,Indicates a chronological sequence,81305,r009
average,average,NOUN,Technical Term,A central value from data points,81305,r003
new,new,ADJ,,Recently produced or created,81305,r005
set,set,NOUN,,A collection of things,81305,r007
number,numbers,NOUN,Technical Term,A mathematical value typically for counting or measuring,81305,r006
sum,sum,NOUN,technical term,The total value obtained by adding all the elements in a sequence.,18645,r009
term,term,NOUN,technical term,Individual element or component within a series (a mathematical sequence).,18645,r010
term,term,NOUN,technical term,Individual element or component within a series (a mathematical sequence).,18645,r010
arithmetic,arithmetic,ADJ,technical term,refers to the branch of mathematics dealing with operations and relationships involving numbers and quantities,18645,r005
progression,progression,NOUN,technical term,A sequence of terms arranged according to a specific rule or pattern (like arithmetic series).,18645,r008
sum,sum,NOUN,technical term,The total value obtained by adding all the elements in a sequence.,18645,r009
term,terms,NOUN,technical term,Individual element or component within a series (a mathematical sequence).,18645,r010
progression,progression,NOUN,technical term,A sequence of terms arranged according to a specific rule or pattern (like arithmetic series).,18645,r008
average,average,ADJ,Technical Term,Central value representing a group of temperatures,12383,r009
temperature,temperature,NOUN,technical term,Heat intensity,12383,r017
town,town,NOUN,organization name,Collective housing area,12383,r019
average,average,NOUN,Technical Term,Central value representing a group of temperatures,12383,r009
temperature,temperatures,NOUN,technical term,Heat intensity,12383,r017
ratio,ratio,NOUN,technical term,Relationship between quantities,12383,r015
then,then,ADV,,Subsequent event or action,12383,r018
temperature,temperature,NOUN,technical term,Heat intensity,12383,r017
Joe,Joe,PROPN,PERSON,Person,36718,r011
paint,painting,VERB,technical term,To apply coating to a surface,36718,r029
rectangular,rectangular,ADJ,technical term,Shape with four right angles,36718,r032
room,room,NOUN,,Enclosed space for living or working,36718,r033
dimension,dimensions,NOUN,technical term,"A measurable extent, size, or attribute",36718,r023
give,given,VERB,technical term,To provide or supply,36718,r026
b,b,PROPN,technical term,Dimension,36718,r016
c,c,NOUN,technical term,Dimension,36718,r017
meter,meters,NOUN,technical term,A unit of length or measurement,36718,r028
Joe,Joe,PROPN,PERSON,Person,36718,r011
take,takes,VERB,,To require a specific amount of time to complete,36718,r034
4 hour,4 hours,NUM,TIME, duration,36718,r002
paint,paint,VERB,technical term,To apply coating to a surface,36718,r029
wall,wall,NOUN,,A vertical surface that encloses a space,36718,r039
dimension,dimensions,NOUN,technical term,"A measurable extent, size, or attribute",36718,r023
c.,c.,PROPN,technical term,Specific wall or part of the room,36718,r019
take,takes,VERB,,To require a specific amount of time to complete,36718,r034
2 hour,2 hours,NUM,TIME, duration,36718,r001
paint,paint,VERB,technical term,To apply coating to a surface,36718,r029
wall,wall,NOUN,,A vertical surface that encloses a space,36718,r039
dimensions,dimensions,PROPN,organization name,The specifications and measurements of a structure,36718,r024
b,b,PROPN,technical term,Dimension,36718,r016
c and 6 hour,c and 6 hours,NOUN,TIME,Time duration,36718,r018
paint,paint,VERB,technical term,To apply coating to a surface,36718,r029
ceiling,ceiling,NOUN,technical term,Part of the room structure,36718,r020
dimension,dimensions,NOUN,technical term,"A measurable extent, size, or attribute",36718,r023
Joe,Joe,PROPN,PERSON,Person,36718,r011
work,works,VERB,,To perform labor or activity,36718,r040
constant,constant,ADJ,technical term,Maintaining a steady rate,36718,r022
rate,rate,NOUN,,Speed or efficiency of work,36718,r031
=,=,NOUN,MATHEMATICAL OPERATOR, equality,36718,r004
then,then,ADV,,Next in sequence,36718,r035
volume,volume,NOUN,technical term,Amount of space a three-dimensional object occupies,36718,r038
room,room,NOUN,,Enclosed space for living or working,36718,r033
x,X,NOUN,Technical Term,Unknown Value,69327,r008
value,value,NOUN,Organization Name,Result,69327,r007
average,average,NOUN,technical term,Central tendency value,49968,r005
certain,certain,ADJ,common term,Specific or particular,71969,r017
research,research,NOUN,organization name,Systematic investigation or inquiry,71969,r037
group,group,NOUN,organization name,A collection of individuals or entities working together,71969,r023
plan,plans,VERB,organization name,To devise or arrange,71969,r034
create,create,VERB,common term,To bring something into existence,71969,r019
computer,computer,NOUN,technical term,Electronic device for processing information,71969,r018
model,models,NOUN,technical term,A representation or imitation of something,71969,r030
x%,x%,NOUN,NORP,"Represents a percentage value determined by an unknown quantity (x), likely expressing proportions or relative amounts within the texts.",71969,r044
list,list,NOUN,organization name,A sequential arrangement of items,71969,r028
bacterial,bacterial,ADJ,technical term,Relating to bacteria,71969,r012
specie,species,NOUN,technical term,A specific kind or type of organism,71969,r040
know,known,VERB,technical term,To have knowledge or understanding of (something),71969,r027
inhabit,inhabit,VERB,technical term,To reside or live in a particular place,71969,r025
human,human,ADJ,individual name,Relating to or belonging to humans,71969,r024
body,body,NOUN,common term,Physical structure of a living being,71969,r014
budget,budget,NOUN,common term,Financial resources allocated for a specific purpose,71969,r015
cut,cut,NOUN,common term,Reduction or subtraction,71969,r020
group,group,NOUN,organization name,A collection of individuals or entities working together,71969,r023
find,finds,VERB,organization name,Discover or locate a specific group,71969,r022
reduce,reduce,VERB,,"To lessen or decrease something. In this context, it refers to reducing the number of bacteria species.",71969,r035
reduce,reduce,VERB,technical term,Decrease or diminution,71969,r035
selection,selection,NOUN,technical term,Choosing or identifying a particular set,71969,r038
−,−,PROPN,,"Used as a separator or symbol representing subtraction, but not significant enough to be categorized.",71969,r047
8)%,8)%,PROPN,organization name,percentage of bacterial species,71969,r003
term,terms,NOUN,Technical Term,A word or phrase with a specialized meaning in a particular field or context.,71969,r041
many,many,ADJ,technical term,A considerable or large number,71969,r029
specie,species,NOUN,technical term,A specific kind or type of organism,71969,r040
bacteria,bacteria,NOUN,technical term,Microorganisms,71969,r011
group,group,NOUN,organization name,A collection of individuals or entities working together,71969,r023
able,able,ADJ,technical term,capable of being reduced,71969,r009
model,model,VERB,technical term,A representation or imitation of something,71969,r030
many,many,ADJ,,A large number,13250,r027
way,ways,NOUN,technical term,method,13250,r041
people,people,NOUN,individual name,Humans,13250,r033
A,A,PROPN,Individual Name,,13250,r002
B,B,PROPN,Individual Name,,13250,r005
C,C,PROPN,Individual Name,,13250,r007
E,E,PROPN,Individual Name,Person,13250,r011
F,F,PROPN,Individual Name,Person,13250,r012
seat,seated,VERB,,,13250,r035
row,row,NOUN,technical term,Linear arrangement or sequence,13250,r034
such,such,ADJ,,,13250,r038
C,C,PROPN,Individual Name,,13250,r007
seat,seated,VERB,,,13250,r035
next,next,ADV,,Following immediately,13250,r029
other,other,ADJ,,,13250,r032
as,as,ADV,Technical Term,Used to indicate a comparison or resemblance in function,13250,r018
well,well,ADV,technical term,effectively,13250,r042
A,A,PROPN,Individual Name,,13250,r002
b,B,NOUN,Individual Name,Person,13250,r019
seat,seated,VERB,,,13250,r035
next,next,ADV,,Following immediately,13250,r029
other,other,ADJ,,,13250,r032
f(a)=3a+6,f(a)=3a+6,NOUN,Technical Term,Mathematical expression representing a function.,3450,r006
value,value,NOUN,Technical Term,Numerical Result/Output,3450,r007
morning,morning,NOUN,TIME,A period of the day,15858,r011
John,John,PROPN,PERSON,A person's name,15858,r002
begin,begin,VERB,,Initiate action,15858,r005
camping,camping,NOUN,,Recreational activity,15858,r007
vacation,vacation,NOUN,technical term,A period of time spent away from work or school for leisure and relaxation,15858,r018
return,return,VERB,,,15858,r016
home,home,ADV,,Residence,15858,r010
rain,rains,VERB,technical term,Precipitation in the form of water droplets,15858,r014
vacation,vacation,NOUN,technical term,A period of time spent away from work or school for leisure and relaxation,15858,r018
probability,probability,NOUN,technical term,The likelihood of an event occurring,15858,r012
rain,rain,NOUN,technical term,Precipitation in the form of water droplets,15858,r014
probability,probability,NOUN,technical term,The likelihood of an event occurring,15858,r012
Malachi,Malachi,PROPN,PERSON,A person's name,15858,r003
return,return,VERB,,,15858,r016
home,home,ADV,,Residence,15858,r010
following,following,ADJ,,Subsequent,15858,r008
can,can,NOUN,TECHNICAL TERM,Container,56794,r009
be,is,VERB,,Exist,56794,r007
mixture,mixture,NOUN,technical term,"Combination of substances (in this case, milk and water)",56794,r017
milk,milk,NOUN,technical term,Dairy product used in the mixture,56794,r016
water,water,NOUN,technical term,Liquids,56794,r021
ratio,ratio,NOUN,technical term,Proportion or mathematical relationship between two quantities,56794,r019
fill,filled,VERB,technical term,To completely occupy a space or container,56794,r011
litre,litres,NOUN,technical term,Unit of volume,56794,r015
milk,milk,NOUN,technical term,Dairy product used in the mixture,56794,r016
full,full,ADJ,technical term,Completely filled or occupied,56794,r013
ratio,ratio,NOUN,technical term,Proportion or mathematical relationship between two quantities,56794,r019
milk,milk,NOUN,technical term,Dairy product used in the mixture,56794,r016
water,water,NOUN,technical term,Liquids,56794,r021
become,become,VERB,,Change,56794,r008
find,Find,VERB,technical term,Determine the capacity or volume of something,56794,r012
capacity,capacity,NOUN,TECHNICAL TERM,Volume,56794,r010
can,can,NOUN,TECHNICAL TERM,Container,56794,r009
company,company,NOUN,Organization Name,Business Entity,14968,r005
employee,employees,NOUN,Organization Name,Worker or Staff Member,14968,r007
female,females,NOUN,Individual Name,Gender Identity,14968,r008
total,total,NOUN,,The entire amount or sum of something,14968,r015
employee,employees,NOUN,Organization Name,Worker or Staff Member,14968,r007
have,have,VERB,Technical Term,Possession or Acquisition,14968,r009
advanced,advanced,ADJ,Technical Term,Educational Level,14968,r002
degree,degrees,NOUN,Technical Term,Educational Qualification,14968,r006
rest,rest,NOUN,,The remaining part of something,14968,r014
have,have,VERB,Technical Term,Possession or Acquisition,14968,r009
college,college,NOUN,Organization Name,Educational Institution,14968,r004
degree,degree,NOUN,Technical Term,Educational Qualification,14968,r006
only,only,ADV,,Solely or exclusively,14968,r013
employee,employees,NOUN,Organization Name,Worker or Staff Member,14968,r007
male,males,NOUN,Individual Name,Gender Identity,14968,r010
college,college,NOUN,Organization Name,Educational Institution,14968,r004
degree,degree,NOUN,Technical Term,Educational Qualification,14968,r006
only,only,ADV,,Solely or exclusively,14968,r013
many,many,ADJ,,A large amount or number,14968,r011
employee,employees,NOUN,Organization Name,Worker or Staff Member,14968,r007
female,females,NOUN,Individual Name,Gender Identity,14968,r008
advanced,advanced,ADJ,Technical Term,Educational Level,14968,r002
degree,degrees,NOUN,Technical Term,Educational Qualification,14968,r006
time,times,NOUN,Technical Term,Duration,96669,r015
as,as,ADV,,Indicating comparison,96669,r010
old,old,ADJ,None ,,96669,r011
Q,Q,PROPN,,Variable representing a quantity,96669,r006
Q,Q,PROPN,,Variable representing a quantity,96669,r006
old,older,ADJ,None ,,96669,r011
R.,R.,PROPN,NORP,Represents a specific entity or concept,96669,r007
P,P,PROPN,ORG,Variable representing a quantity,96669,r005
P,P,PROPN,ORG,Numerical value,96669,r005
age,age,NOUN,,An amount of time elapsed since birth,96669,r008
term,terms,NOUN,,,96669,r014
z,z,NOUN,Technical Term,Variable representing age,96669,r016
diesel,Diesel,NOUN,ORG,Fuel,36071,r005
cost,costs,VERB,,Estimate price or expenditure,36071,r003
rs.4per,Rs.4per,NOUN,PERSON,Price of Diesel,36071,r015
light,lit,VERB,,To illuminate,36071,r008
petrol,petrol,NOUN,Technical Term,Type of fuel,36071,r012
cost,costs,NOUN,,Estimate price or expenditure,36071,r003
litre,litre,NOUN,,Unit of Volume,36071,r009
price,price,NOUN,Technical Term,Monetary value assigned to a commodity or service,36071,r013
diesel,diesel,NOUN,ORG,Fuel,36071,r005
rise,rise,NOUN,Technical Term,Increase in value or level,36071,r014
month,month,NOUN,,Time Period,36071,r010
price,price,NOUN,Technical Term,Monetary value assigned to a commodity or service,36071,r013
petrol,petrol,NOUN,Technical Term,Type of fuel,36071,r012
unchanged,unchanged,ADJ,Technical Term,Maintain a constant value,36071,r017
take,take,VERB,,Acquire or possess,36071,r016
litre,litre,NOUN,,Unit of Volume,36071,r009
Diesel,Diesel,PROPN,ORG,Fuel,36071,r001
cost,costs,VERB,,Estimate price or expenditure,36071,r003
more,more,ADJ,Technical Term,Comparative expression indicating a higher value,36071,r011
litre,litre,NOUN,,Unit of Volume,36071,r009
petrol,petrol,NOUN,Technical Term,Type of fuel,36071,r012
coordinate,coordinate,NOUN,Technical Term,Location or Position on a Plane,94035,r009
plane,plane,NOUN,technical term,A flat surface that extends infinitely in all directions,94035,r017
be,is,VERB,Technical Term,Existence or State of Being,94035,r007
parabola,parabola,NOUN,technical term,A symmetrical curve obtained from an equation.,94035,r016
y,y,PROPN,Technical Term,Mathematical variable representing an unknown value.,94035,r027
follow,following,VERB,,To go or travel behind someone or something,94035,r013
point,points,NOUN,technical term,A location or mark on a surface,94035,r018
region,region,NOUN,,An area or section of space,94035,r020
enclose,enclosed,VERB,technical term,To surround or contain within a boundary,94035,r011
parabola,parabola,NOUN,technical term,A symmetrical curve obtained from an equation.,94035,r016
x-axis,x-axis,NOUN,Technical Term,The horizontal line in a coordinate plane,94035,r024
I.,I.,PROPN,ORG,Answering Mechanism or Process,94035,r003
III,III,PROPN,NORP,Point in a Sequence or Range,94035,r004
sale,sale,NOUN,multiple possible,Discount Event,78610,r007
price,price,NOUN,technical term,Cost,78610,r006
saree,sarees,NOUN,technical term,Clothing Garment,78610,r008
list,listed,VERB,multiple possible,To include,78610,r005
Rs.390,Rs.390,PROPN,individual name,Price,78610,r001
successive,successive,ADJ,multiple possible,Following in Order,78610,r009
discount,discount,NOUN,technical term,Price Reduction,78610,r004
garrison,garrison,NOUN,Organization Name,Military troops stationed in a particular location,40410,r006
man,men,NOUN,Individual Name,"A male human being, typically seen as a member of the military",40410,r009
have,has,VERB,Technical Term,To possess or include,40410,r007
provision,provisions,NOUN,technical term,"Supplies, Food",40410,r013
reinforcement,reinforcement,NOUN,,Additional Support,40410,r014
arrive,arrives,VERB,Technical Term,To reach a destination or state,40410,r003
now,now,ADV,,Time,40410,r011
find,found,VERB,Technical Term,To determine the answer or solution to something,40410,r005
provision,provisions,NOUN,technical term,"Supplies, Food",40410,r013
last,last,VERB,Technical Term,To remain until a particular time or situation comes to an end,40410,r008
only,only,ADV,,Quantity Limitation,40410,r012
more,more,ADJ,Technical Term,Beyond a certain point or limit,40410,r010
reinforcement,reinforcement,NOUN,,Additional Support,40410,r014
average,average,ADJ,Technical Term,Average value or calculation.,2370,r004
salary,salary,NOUN,Technical Term,Payment for work,2370,r019
employee,employees,NOUN,Organization Name,Someone who works for a company.,2370,r007
office,office,NOUN,Organization Name,Workplace Location,2370,r015
rs.120,Rs.120,NOUN,Product,Monetary Value,2370,r018
month,month,NOUN,Organization Name,A specific period of time (four weeks).,2370,r010
avg,avg,ADJ,Technical Term,Abbreviation for average.,2370,r005
salary,salary,NOUN,Technical Term,Payment for work,2370,r019
officer,officers,NOUN,Individual Name,Person in a position of authority,2370,r016
non,non,ADJ,,Not,2370,r013
officer,officers,NOUN,Individual Name,Person in a position of authority,2370,r016
rs 110,Rs 110,ADP,PRODUCT,Salary Amount,2370,r017
no.of,no.of,NOUN,technical term,quantity of (used in a formula or technical context),2370,r012
officer,officers,NOUN,Individual Name,Person in a position of authority,2370,r016
find,find,VERB,Technical Term,To discover or locate something.,2370,r008
no,No,NOUN,Individual Name,Number of,2370,r011
nonofficer,nonofficers,NOUN,Organization Name,Employee without official rank,2370,r014
office,office,NOUN,Organization Name,Workplace Location,2370,r015
cricketer,cricketer,NOUN,Individual Name,Person who plays the sport of cricket,44277,r006
have,has,VERB,,To possess something or to engage in an action,44277,r007
certain,certain,ADJ,,Describes something with confidence or conviction,44277,r005
average,average,NOUN,,Indicates a central tendency or mathematical concept,44277,r003
inning,innings,NOUN,Technical Term,A portion of a cricket match,44277,r009
inning,inning,NOUN,Technical Term,A portion of a cricket match,44277,r009
score,scored,VERB,,Act of achieving a specific result within a contest or game,44277,r013
run,runs,NOUN,Technical Term,Action of running in a game,44277,r012
thereby,thereby,ADV,,Concept showing consequence or result of a preceding event,44277,r016
increase,increasing,VERB,,Represents a change that results in more or higher values,44277,r008
average,average,NOUN,,Indicates a central tendency or mathematical concept,44277,r003
run,runs,NOUN,Technical Term,Action of running in a game,44277,r012
new,new,ADJ,,Concept of something recently created or introduced,44277,r011
average,average,NOUN,,Indicates a central tendency or mathematical concept,44277,r003
be,are,VERB,,Existence,46007,r010
friend,friends,NOUN,ORGANIZATION NAME,Social Relationship Description,46007,r018
Peter,Peter,PROPN,PERSON,Person,46007,r006
Paul,Paul,PROPN,PERSON,Person,46007,r005
Peter,Peter,PROPN,PERSON,Person,46007,r006
age,age,NOUN,Technical Term,Duration of Life,46007,r008
twice,twice,ADV,Technical Term,Multiplicity,46007,r030
as,as,ADV,,Comparison,46007,r009
old,old,ADJ,Organization Name,Age,46007,r023
Paul,Paul,PROPN,PERSON,Person,46007,r005
peter,peter,PROPN,PERSON,Person,46007,r026
as,as,ADV,,Comparison,46007,r009
old,old,ADJ,Organization Name,Age,46007,r023
Paul,Paul,PROPN,PERSON,Person,46007,r005
now,now,ADV,Technical Term,Current Time,46007,r022
sum,Sum,NOUN,Technical Term,Total,46007,r029
present,present,ADJ,Technical Term,Current state,46007,r028
age,ages,NOUN,Technical Term,Duration of Life,46007,r008
Peter,Peter,PROPN,PERSON,Person,46007,r006
Paul,Paul,PROPN,PERSON,Person,46007,r005
present,present,ADJ,Technical Term,Current state,46007,r028
age,age,NOUN,Technical Term,Duration of Life,46007,r008
Peter,Peter,PROPN,PERSON,Person,46007,r006
triangle,triangle,NOUN,technical term,three-sided shape,84482,r026
mark,marked,VERB,,Label,84482,r016
A,A,PROPN,Individual Name,Label for a point on the triangle,84482,r002
b,B,NOUN,Individual Name,Label for a point on the triangle,84482,r008
C,C,PROPN,Individual Name,Label for a point on the triangle,84482,r003
side,sides,NOUN,organization name,portion of a shape,84482,r022
color,colors,NOUN,Technical Term,Hue used in painting,84482,r010
grey,grey,PROPN,Technical Term,Light Color,84482,r013
violet,violet,NOUN,technical term,color,84482,r028
purple,purple,NOUN,technical term,color,84482,r021
use,used,VERB,other,apply,84482,r027
paint,paint,VERB,,Apply Color,84482,r020
side,sides,NOUN,organization name,portion of a shape,84482,r022
triangle,triangle,NOUN,technical term,three-sided shape,84482,r026
adjacent,adjacent,ADJ,Technical Term,Sides touching,84482,r006
face,faces,NOUN,Technical Term,Side of a Shape,84482,r012
paint,painted,VERB,,Apply Color,84482,r020
different,different,ADJ,Technical Term,Distinct,84482,r011
color,colors,NOUN,Technical Term,Hue used in painting,84482,r010
many,many,ADJ,,Multiple,84482,r015
way,ways,NOUN,other,method,84482,r029
triangle,triangle,NOUN,technical term,three-sided shape,84482,r026
side,sides,NOUN,organization name,portion of a shape,84482,r022
paint,painted,VERB,,Apply Color,84482,r020
letter,letter,NOUN,,Character in an alphabet used to represent sounds or symbols,57035,r013
alphabet,alphabet,NOUN,TECHNICAL TERM,System of written characters,57035,r008
have,has,VERB,Technical Term,Possession of a mathematical quantity or attribute,57035,r011
number,number,NOUN,Technical Term,Quantitative value representing a magnitude or amount,57035,r015
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
equal,equal,ADJ,Technical Term,Indicates values with the same numerical representation,57035,r010
place,place,NOUN,Technical Term,Position or location within a sequence or system,57035,r017
alphabet,alphabet,NOUN,TECHNICAL TERM,System of written characters,57035,r008
thus,Thus,ADV,Technical Term,Consequence or implication resulting from previous statements or events,57035,r020
letter,letter,NOUN,,Character in an alphabet used to represent sounds or symbols,57035,r013
a,A,NOUN,technical term,Represents a quantity or value,57035,r006
have,has,VERB,Technical Term,Possession of a mathematical quantity or attribute,57035,r011
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
letter,letter,NOUN,,Character in an alphabet used to represent sounds or symbols,57035,r013
B,B,PROPN,Individual Name,A person named B,57035,r002
have,has,VERB,Technical Term,Possession of a mathematical quantity or attribute,57035,r011
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
letter,letter,NOUN,,Character in an alphabet used to represent sounds or symbols,57035,r013
C,C,PROPN,Individual Name,A person named C,57035,r003
have,has,VERB,Technical Term,Possession of a mathematical quantity or attribute,57035,r011
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
number,number,NOUN,Technical Term,Quantitative value representing a magnitude or amount,57035,r015
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
obtain,obtained,VERB,,"To acquire or attain something, often through effort or calculation",57035,r016
add,adding,VERB,Technical Term,To combine numerical values together,57035,r007
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
letter,letters,NOUN,,Character in an alphabet used to represent sounds or symbols,57035,r013
then,then,ADV,,Indicates a subsequent event or action,57035,r019
multiply,multiplying,VERB,Technical Term,Operation of repeated addition,57035,r014
sum,sum,NOUN,Technical Term,Result of adding together multiple quantities,57035,r018
length,length,NOUN,Technical Term,"Dimension of an object, often measured in units",57035,r012
number,number,NOUN,Technical Term,Quantitative value representing a magnitude or amount,57035,r015
value,value,NOUN,Technical Term,The assigned numerical representation of a letter or word according to a specific system.,57035,r021
CAT,CAT,PROPN,ORG,Refers to an organization,57035,r004
cylinder,cylinder,NOUN,Technical term, Three-dimensional shape with a circular base and a straight side.,78816,r018
radius,radius,NOUN,Technical Term,The distance from the center of a circle or sphere to its circumference,78816,r027
R,R,PROPN,Individual name,Radius of the cylinder,78816,r011
height,height,NOUN,Technical Term,Dimension in a vertical direction,78816,r023
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
reshape,reshaped,VERB,Technical Term,To alter the form or shape of something,78816,r028
follow,following,VERB,Action,To go after or adhere to something,78816,r020
change,changes,NOUN,Higher-level concept,Modification or alteration,78816,r016
result,results,NOUN,Technical Term,"An outcome or consequence of an action, process, or event",78816,r029
cylinder,cylinder,NOUN,Technical term, Three-dimensional shape with a circular base and a straight side.,78816,r018
great,greatest,ADJ,Technical Term,Significantly large or important,78816,r022
volume,volume,NOUN,technical term,The amount of three-dimensional space enclosed by a shape or substance.,78816,r031
person,person,NOUN,Individual Name,Human being,29338,r023
age,aged,VERB,individual name,Time elapsed since birth,29338,r008
add,added,VERB,technical term,Mathematical operation,29338,r006
group,group,NOUN,organization name,A collection of individuals.,29338,r013
n,n,PROPN,organization name,A numerical representation typically used for a quantity.,29338,r019
people,people,NOUN,organization name,A collective group of individuals,29338,r022
average,average,ADJ,technical term,Central tendency of a dataset,29338,r009
age,age,NOUN,individual name,Time elapsed since birth,29338,r008
increase,increases,NOUN,organization name,An increment or rise in a quantity or value.,29338,r015
person,person,NOUN,Individual Name,Human being,29338,r023
age,aged,VERB,individual name,Time elapsed since birth,29338,r008
add,added,VERB,technical term,Mathematical operation,29338,r006
instead,instead,ADV,technical term,In place of something else.,29338,r016
average,average,ADJ,technical term,Central tendency of a dataset,29338,r009
age,age,NOUN,individual name,Time elapsed since birth,29338,r008
decrease,decreases,VERB,technical term,Reduction in value or amount,29338,r010
value,value,NOUN,organization name,The worth or significance assigned to something,29338,r032
r,R,NOUN,technical term,,29338,r024
difference,difference,NOUN,technical term,Amount of Change,83902,r012
simple,simple,ADJ,technical term,Calculation Method,83902,r014
compound,compound,ADJ,technical term,Calculation Method,83902,r011
interest,interest,NOUN,technical term,Financial Gain,83902,r013
@25,@25,ADJ,Technical Term,Rate of interest,83902,r006
%,%,NOUN,Technical Term,Percentage,83902,r001
sum,sum,NOUN,technical term,Principal Amount,83902,r015
3600,3600,NUM,MONEY,Dollar amount,83902,r005
correct,correct,ADJ,technical term,Accurate,73290,r007
answer,answer,NOUN,technical term,Response to a Question,73290,r003
award,awarded,VERB,technical term,Allocate Points,73290,r004
wrong,wrong,ADJ,,Incorrect or faulty,73290,r016
answer,answer,NOUN,technical term,Response to a Question,73290,r003
deduct,deducted,VERB,technical term,Remove Points,73290,r008
be,are,VERB,technical term,Exist,73290,r005
total,total,NOUN,,The sum of all values or quantities,73290,r015
question,questions,NOUN,technical term,Inquiry or Problem,73290,r010
sukanya,sukanya,NOUN,individual name,A person's name,73290,r013
score,scores,NOUN,technical term,Points awarded or deducted in a test or competition,73290,r011
many,many,ADJ,technical term,Quantifiable Quantity,73290,r009
answer,answers,NOUN,technical term,Response to a Question,73290,r003
sukanya,sukanya,NOUN,individual name,A person's name,73290,r013
correct,correct,ADJ,technical term,Accurate,73290,r007
order,order,NOUN,,Sequence or arrangement (referring to the options presented),93107,r027
obtain,obtain,VERB,,"To acquire or gain something, specifically a desired outcome like income",93107,r025
income,income,NOUN,technical term,Revenue generated from investments,93107,r022
Rs,Rs,PROPN,NORP,Indian Rupee Currency Unit,93107,r008
.,.,PROPN,NORP,End of Sentence,93107,r002
stock,stock,NOUN,technical term,Shares representing ownership in a company,93107,r030
Rs,Rs,PROPN,ORG,Indian Rupee Currency Unit,93107,r008
.,.,PROPN,NORP,End of Sentence,93107,r002
make,make,VERB,,"To achieve or attain a financial result (e.g., an income)",93107,r024
investment,investment,NOUN,technical term,Capital put into financial assets to generate income,93107,r023
psychology,psychology,NOUN,technical term,The scientific study of the mind and behavior,49178,r037
school,school,NOUN,organization name,An educational institution,49178,r040
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
student,students,NOUN,individual name,A person enrolled in a school or university,49178,r044
determine,determined,VERB,,,49178,r014
following,following,ADJ,technical_term,Subsequent year in grade,49178,r022
method,method,NOUN,technical term,A systematic procedure for accomplishing something,49178,r033
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
equal,equals,VERB,,,49178,r018
age,age,NOUN,measurement,length of time a person has lived,49178,r006
student,student,NOUN,individual name,A person enrolled in a school or university,49178,r044
then,then,ADV,,At that time; subsequently,49178,r047
on,on,ADV,,In or at a particular place or point,49178,r035
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
determine,determined,VERB,,,49178,r014
age,age,NOUN,measurement,length of time a person has lived,49178,r006
student,student,NOUN,individual name,A person enrolled in a school or university,49178,r044
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
Joey,Joey,PROPN,PERSON,a person's name,49178,r003
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
come,come,VERB,,To arrive or exist in a specific location,88018,r004
place,place,NOUN,,A location or position,88018,r008
question,question,NOUN,,An inquiry seeking information,88018,r009
mark,mark,NOUN,,"A symbol, sign, or indicator",88018,r006
follow,following,VERB,,To go after or adhere to something,88018,r005
number,number,NOUN,,A mathematical value,88018,r007
series,series,NOUN,,A sequence of items or events,88018,r010
Lisa,Lisa,PROPN,PERSON,A Girl's Name,11163,r007
Robert,Robert,PROPN,PERSON,A Boy's Name,11163,r008
take,taken,VERB,Technical Term,Action of capturing a photo,11163,r020
same,same,ADJ,Technical Term,Indicates equality in quantity,11163,r018
number,number,NOUN,Technical Term,Representation of a numerical value,11163,r015
photo,photos,NOUN,Technical Term,Represents a captured image,11163,r016
school,school,NOUN,Organization Name,Educational institution,11163,r019
trip,trip,NOUN,organization name,Journey,11163,r022
Lisa,Lisa,PROPN,PERSON,A Girl's Name,11163,r007
take,taken,VERB,Technical Term,Action of capturing a photo,11163,r020
time,times,NOUN,technical term,Duration,11163,r021
as,as,ADV,,Indicator of Comparison,11163,r010
many,many,ADJ,Technical Term,Indicates a large quantity,11163,r013
